"@M45Broo_ Ya gak jadi lah, sejatinya anis dan jkw itu satu isi cuma dikemasan berbeda. Mirip pemilu kemarin jkw lawan prabowo. Kalian pa	ra b	uzer aja	gak tau a	tau pura2 gak tau.  😀"
"@bangZhack86 @Gerindra Jangan heran bang, Prabowo sendiri sdh mengakui klo ilmunya dibawah Jokowi, clear kan? Jadi apa yg akan diharapka	n da	ri mereka	? Sekaran	g aja sudah begini, apalagi yg nerusin ilmunya lebih rendah.. tambah ambyaarrrr negara ini."
"@alextham878 wajar .... Takut Prabowo kalah https://t.co/wyGUl8Ltvy				"
"Hasil akhir dari Pooling untuk Pasangan Super 2024 : 1. Prabowo S - Susi P (90%) 2. Prabowo S - Muhaimin I (10%) Dari 654 vote				"
"@Obay_Kusut1981 @DPP_PKB @Gerindra @cakimiNOW @prabowo Biarkan partai kebo menangis di tinggal pergi...😂😂😂				"
"@BuchroniK @NegeriKolam Pak @prabowo tolong di teliti ini video kok ngeri ya ngebayanginnya				"
"@alextham878 Sumpahnya ke Prabowo ja Dia langgar ,, Pa lg sama Masyarakat biasa,, segala cara Dia tempuh buat menang dr lawanya, see set	elah	menang g	x bisa ke	rja"
"Hahah sejak kapan anis menginginkan khilafah? Dulu jg prabowo dituduh hal yg sama. Ujungnya ambyar! Mosok gk kenal siap2 yg tegas dn ter	buka	memperju	angkan kh	ilafah.... https://t.co/LrwVyrbOJG"
"Oshimen Sendy Ariani JKT48, Fav Song Temodemo no Namida, #SFK48				"
"Hasil Survei Capres 2024 Terbaru, dari Prabowo Subianto Hingga Ganjar Pranowo				"
"@KATADATAcoid Kalau emang setinggi itu pasti sdh rebutan majuin Prabowo jd capres, dan rebutan jadi cawapres prabowo				"
"Survei LSP: Prabowo Subianto Diterima Baik oleh Pemilih Ganjar dan Anies				"
"@OposisiCerdas Bp Prabowo Subianto dan Bp Ganjar Pranowo dua Negarawan WNI Asli yg berpeluang besar Pimpin NKRI.				"
"@keuangannews_id Bapak ini kayak kebakaran jenggot ya waktu prabowo deklarasi mingkem aja .menandakan anies sngt ditakutin pdip.				"
"@IndustriRiyad @alextham878 bukan salah undang, bos dia kan prabowo, prabowo mencalonkan, anies jg mencalonkan..				"
"Saya baru tahu, Fernando ternyata Dungu. Komitmen Anies thdp prabowo itu  komitmen beliau untuk pemilu 2019, bukan pemilu 2024. +(ahttps	://w	artaekono	mi.co.id/	read451987/fernando-tuding-anies-akan-pakai-segala-cara-untuk-jadi-presiden-termasuk-khianati-prabowo-dan-rela-makan-babi"
"@alextham878 Belibet , Anda Pilih Anies Karena Perintah Prabowo. Kenapa Nyesel . ?				"
"""@OposisiCerdas Justru lawan2 politiknya tau """"jiwa satrianya"""",inilah yg dimanfaatkan oleh mereka. Dan akhirnya hanya akan dijadikan tu	mbal	politik	oleh mere	""ka. Itu memang kelebihan Prabowo sekaligus senjata bagi musuh untuk """"""""ngerjain"""""""". Itu sudah terbukti d"""""""
"@RenataLevel42 @66Hasto @puanmaharani_ri @Arioplbg @AGoeci @BungNanda @Dargomb33306384 @dewi_darmawati @heal_da_w0rld @ShenRu013 @ArSuna	ntoa	ris @Mini	etweets_	@ellenmine1 Majukan mas Budiman dan Prabowo sepertinya akan seru 👍👍🇮🇩"
"@OposisiCerdas Wadddduuuuuh hancur lebur Indonesia akan dibuat oleh Prabowo.				"
"@LordDoel___ @prabowo Ciat ...  Berubah .... 🤭				"
"@OposisiCerdas @prabowo @fadlyzon @sandiuno @PARTAIGERINDRA5 Ingat pemilih anda bukan hanya Gerindra saja !				"
"@Yunardi99 @prabowo Ksatria baja hitam				"
"Pndukung Prabowo  spt  ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org  ini novrinawawi smoga dilaknat oleh ALLAH				"
"@geloraco @prabowo, maaf, cukup 2 kali saya pilih Anda. Anda mengecewakan saya. Mending Anda bayar dg mendukung Anies!				"
"@malik6904 @Dorraemon_ @geloraco @prabowo hhhhhhh...betul.. betul..				"
"Pak @prabowo itu kelas nya sudah bukan Presiden lagi tapi Bapak Bangsa https://t.co/4Pk4ztQUlm				"
"@OposisiCerdas Mbah @prabowo sudah lah istirahat  saja waktunya anda jadi bapak bangsa,  serahkan Gerindra pada @fadlyzon @sandiuno dkk	anak	2 muda je	nius dan	punya harta , @PARTAIGERINDRA5  tak akan mati , malu klau kalah lagi yg ke 4 lawan Anak2 muda !"
"Mengejutkan! Prabowo Subianto Legowo Mundur dari Capres di Pilpres 2024 Usai Bertemu Surya Paloh, Kita Ingin Anak-anak Muda!  - https:/	/t.c	o/oHo7Jye	zAA https	://t.co/8E8LWHL7LP"
"@OposisiCerdas Kalau gitu nggak milih prabowo nantinya di 2024 soalnya setali tiga uang sama jokowi				"
"@ekhaveda @andyydepp Biarin aja mas yg kyk gini² jagoannya bakal keok nanti ,dia kan buzzer anies dulu waktu bela prabowo pake isu PKI	jg k	eok 😉		"
"#AniesGabenerPembohong Prabowo aja dibohongi dan dikhianati, apalagi kita				"
"@OposisiCerdas Lah, pede amat menang pak @prabowo				"
"@tvOneNews Nenurut saya, Prabowo dalam dilema.				"
"..Singgung soal Zulfan Lindan, Faldo sebut Menteri dari PAN mundur dari kabinet Jokowi usai mendukung Prabowo Capres. PAN jelaskan kondi	si s	aat Asman	mundur.	"
"@gunsujatnika Yang bener ini menang away pertama? Ane gak ngeh 🤣				"
"@PartBurungGalak Prabowo RI1 GP RI2				"
"@gunsujatnika Kok bisa menang ya Ghun? Ane tinggal tidur juga sih tadi malem, wkwkwk				"
"Pndukung Prabowo spt ARB, SDA adl org2 bejad tabiatnya kasar termasuk org ini  novrinawawi				"
"1Barisan Mujahid melangkah ke depan HP_Don_ Hadi Prabowo #HPDonMenang #PKS3Besar				"
"@habiburokhman @AdnanTaufiq24 Keren pak dewan.2024 Gerindra menang Prabowo presiden🇮🇩				"
"@OposisiCerdas @Gerindra @prabowo program yg mana? Yg merusak Negara? Atau mau cari simpatisan jokowi karena simptasian anda berkurang b	anya	k???		"
"Maaf ya Pak, dulu kami militian garis keras Prabowo, karena berharap ada perubahan, lhaa ini kok malah mau lanjutin, makin mantabs gak l	agi	daah http	s://t.co/	PwesrapIpU"
"Lembaga survey yang memenangkan pak Ganjar dan pak Prabowo hanya survey di ikuti 2.500 orang, dan lokasi surveynys byk di daerah non mus	lim,	sedangka	n voting	di medsos yg di ikuti oleh ratusan ribu voting, Pak Anies menang dengan prosentase 70-90%, ketahuan bohongnya survey Abal2"
"Beredar Teks Berantai Bahwa Prabowo Mundur sebagai Capres 2024, Betulkah? https://t.co/gXUoIosmdY				"
"Alasan Pengusungan Anies Baswedan Terbongkar, Loyalis Prabowo: NasDem Menilai Rezim Jokowi Gagal https://t.co/avgrnQTcWF				"
"@verticalscape @febridiansyah Sandiaga masih relatif muda kok, seumuran Anies. Di survei2 malah termasuk yg teratas sbg cawapres. Tapi k	alo	capres ra	sanya ber	at karena partainya sudah resmi calonin Prabowo"
"@erickthohir @aagym Pak prabowo pasangan erick tohir smg jd pemimpin 2024				"
"@rintocw @bangpoerslalu @MardaniAliSera @aniesbaswedan @DKIJakarta @prabowo @Gerindra ngibul terus				"
"“Kita semua akan mati, jangan takut mati karena itu ciri khas kita paket hemat. Yang penting hidup kita harus penuh arti. Kita semakin	men	ahan diri	, jangan	pernah emosional,” Kata Prabowo."
"@OposisiCerdas Pilihlah Pak Prabowo. Karena beliau didukung Ijtima Ulama. Tidak mendukung beliau berarti tidak menaati para ulama. Berar	ti c	alon peng	huni nera	ka. Yg tidak memilih Prabowo berarti Islamophobia https://t.co/zg5EWMBlcC"
"@Monitorind_news Sangat bijak Pak @prabowo lebih baik Bapak dukung Anies Baswedan kalau Bapak ingin bangsa ini baik.				"
"@mardigu024 Yang cocok jadi capres cawapres bapak prabowo sama pak mardigu				"
"@Relawananies KALAU ANIES NYAPRES GAK BEDA DENGAN JOKOWI YG JADI BONEKA MEGAWATI MAKA 2024 ANIES ADALAH BONEKA PRABOWO ANIES PRESIDEN TA	PI A	KTOR DIBE	LAKANG NY	A ADALAH PRABOWO BESERTA ANJING ANJING PKS INDONESIA HARUS BANGUN DARI TIDURNYA , AGAR TIDAK TERJ"
"Ahmad Muzani: Prabowo Akan Lanjutkan Program Jokowi, Netizen: Sudah Istirahat Saja Pak.. https://t.co/tIPGkSfiPe				"
"Petani berharap banyak kepada Prabowo untuk mensejahterakan kehidupan mereka. Mending Prabowo https://t.co/aYyZuTTbHT dekade08				"
"@Pencerah___ Anies memang hebat disaat mau beres menjabat masih sempat2nya bersedia nemuin segelintir bani taikers wuahahaks.. pokoknya	2024	prabowo	yg bakal	jadi presiden, kalo anies jadi gubernur lagi di ibukota baru IKN sedangkan ganjar jadi gubernur j"
"masyarakat pendukung prabowo sandiaga, kirim berita terbaik dan sumber jelas ke https://t.co/Z6X6qSHgfx untuk di posting di https://t.co	/ydA	olG8zNd		"
"“Kita percaya kebenaran selalu menang. Itu ajaran semua agama di dunia. kebenaran selalu menang, jangan ragu. Kita berada di atas jala	n ya	ng benar,	” kata	Prabowo."
"@SartonoHutomo Prabowo Anies lebih punya nilai di hati rakyat				"
"""""""Elektabilitas Prabowo Subianto Melesat Menurut Survei LSP""""...iya tah....??? 😁😁😁 https://t.co/SFTlIH4FOu""				"
"Prabowo Diterpa Hoaks Mundur Capres, Dasco: Gerindra Fokus Perjuangkan Kemenangan di Pilpres 2024				"
"@Semestabersabd2 Kalo ada pak prabowo pak hashim djojohadikusumo dan beserta ponakannya dan atau saraswati djojohadikusumo y bagus nih o	m ma	kin kuat	untuk mem	buktikan isi paksin itu om. 22"
"Hadi menyuarakan optimisme apabila Prabowo menjadi presiden akan membawa kesejahteraan bagi masyarakat banyak. Mending Prabowo https://t	.co/	LWrdjdhOV	y dekade0	8"
"@23_prabowo @liakaal_ jangan lupa makan 😑				"
"The great Police Purge. Revolusi Polisi. Pangkas pundi pundi Polri sehingga mereka tidak bisa bermain politik apalagi money politics. In	i ta	nggung ja	wab @joko	wi kalau dia tidak tuntaskan, tidak akan ada lagi pemimpin yang bisa. POLRI akan mati matian agar @prabowo tidak naik."
"@Dorraemon_ @geloraco Dulu sdh pernah coblos pak Prabowo , utk 2024 saya dan kluarga pilih yg lain 🙏🙏🙏				"
"“Karena itu satu-satunya harapan kemakmuran petani dan buruh. Subsidi pupuk yang dibutuhkan. Masyarakat mendukung Pak Prabowo jadi pre	side	n, karena	masyarak	at merasakan pemerintah tidak berpihak kepada petani dan buruh , ” Mending Prabowo"
"""""""Komitmen Pak Prabowo untuk para petani, petambak, nelayan, pedagang, dan rakyat kecil tak pernah bergeser,"""" Mending Prabowo https://	t.co	/EQ1VN9CW	2h dekade	""08"""""""
"Kelompok petani dan petambak dari beberapa kecamatan di Kabupaten Lamongan Jawa Timur berharap Prabowo Subianto menjadi presiden RI mene	rusk	an kepemi	mpinan Pr	esiden Joko Widodo di 2024 nanti. Mending Prabowo https://t.co/Auem0cukpi dekade08"
"Setelah para nelayan dan petambak, kali ini dukungan agar Prabowo itu nyapres disampaikan oleh para petani di Lamongan, Jawa Timur. Mend	ing	Prabowo h	ttps://t.	co/LxuCVjnXdN dekade08"
"@prabowo @EvaNurdianti11 Hai kak eva				"
"@DrEvaChaniago Siapa yg akan pilih prabowo ? Belum jadi RI 1 saja sdh khianati pendukungnya , kalo jadi RI 1 malah rakyatnya yg dikhiana	ti .	Prabowo	bilang il	mu jokowi msh diatas Prabowo , kalo jadi RI 1 apa negara tdk tambah hancur ."
"Menhan Prabowo Bersilaturahmi ke Presiden Jokowi dan Keluarga di Yogya, Ajak Anak Semata Wayang https://t.co/4MkEuQMR4D				"
"“Kami sangat berharap dan mendukung Pak Prabowo jadi presiden pada 2024, bisa lebih peduli dalam memberikan subsidi terhadap kebutuhan	pet	ani, demi	kesejaht	eraan petani dan buruh-buruh dalam aktivitas pertanian , ” kata Haki. Mending Prabowo"
"Maka, mereka dgn aneka cara mnjegal pencapresan Anies.Dikatakan melanggar janjinya kpd Prabowo.Memang janji hrs SEUMUR HIDUP? Fernando g	oblo	k.Makan B	ABI., mat	amu. Provokasi ke KPK soal Formula E.Memang ada aliran duit ke Anies? Prof Romli...bego. https://t.co/AUsWMAqSoD"
"Udah masuk Kubu Anies aja Pak prabowo dan demokrat , biar selamatkan Indonesia .. https://t.co/yURIeAY9lJ				"
"@dellafirsttasya TIDUR				"
"Prabowo Subianto Diterjang Hoaks Mundur Capres, Analis Politik: Justru Elektabilitasnya Makin Moncer! https://t.co/lEv8V7TlS1				"
"Gue lihat lihat cocok juga ni Prabowo jadi Presiden 2024 https://t.co/2FWWEcxml9 @prabowo #MendingPrabowo #dekade08				"
"""""""Masyarakat memang harus di prioritaskan,"""" - Prabowo Subianto https://t.co/RUaLiPl9Wl @prabowo #MendingPrabowo #dekade08""				"
"Apa jadinya Indonesia kalo ga ada Prabowo https://t.co/e9UxBdPCUg @prabowo #MendingPrabowo #dekade08				"
"""""""Kelebihan dari Prabowo Subianto dibandingkan calon yang lain memiliki tingkat elektabilitas tinggi, tidak pernah melakukan gimmick po	liti	k, juga p	encitraan	""secara berlebihan"""""""" https://t.co/Ga3pF0jo3v @prabowo #MendingPrabowo #dekade08"""""""
"""Siswono meyakini """"Prabowo memiliki kepedulian serius terhadap kebutuhan petani.” https://t.co/cUrkkTKpLi @prabowo #MendingPrabowo #d	ekad	""e08""""""		"
"`` Kami berharap kalau Pak Prabowo jadi presiden, bisa lebih peduli kepada kami dengan memberikan subsidi terhadap kebutuhan petani, dem	i ke	sejahtera	an petani	, buruh-buruh yang terlibat dalam aktivitas pertanian” kata Haki. https://t.co/fZvoq0mAa9 @prabowo"
"Petani berharap banyak kepada Prabowo untuk mensejahterakan kehidupan mereka. https://t.co/nSZDcgm4Ek @prabowo #MendingPrabowo #dekade08				"
"@geloraco Haa..haaa..haaa..Prabowo nyebur laut aja				"
"“Kami menyatakan dukungan terhadap Bapak Prabowo Subianto. Sebagai petani yang merasakan dampak langsung pencabutan subsidi pemerintah	saa	t ini, Ka	mi yakin	dengan Pak Prabowo jadi presiden, subsidi akan berlanjut , ” https://t.co/SehxURJLVD @prabowo"
"@batavia_milf @adhe_prabowo @AdhePrabowo7 Hadir Cibarusah				"
"Survei Capres di DKI: Elektabilitas Prabowo Tertinggi https://t.co/mH0EWcbOZI @prabowo #MendingPrabowo #dekade08				"
"""Cara2 basi utk ganjal Anies,dgn sell sebut"""" ingkar"""" kpd Prabowo.Maksudnya,selagi Prabowo ikut capres....Anies TDK BOLEH ikut capres?	Enda	smu.Meman	g  DIBELE	""NGGU janji sampai kiamat?Dipilih dan memilih itu HAK semua warga negara. @prabowo @aniesbaswedan"""""""
"Survei Polstat : Elektabilitas Capres Prabowo Subianto Teratas di Jakarta https://t.co/wkUrtaSycd @prabowo #MendingPrabowo #dekade08				"
"Prabowo Subianto Banjir Dukungan Masyarakat di Jawa Timur https://t.co/9PO9z8BpHT @prabowo #MendingPrabowo #dekade08				"
"Agus Pramono menjelaskan dalam pandangan pihaknya Prabowo merupakan figur tepat menjadi presiden mendatang. https://t.co/y4JunXFT2h @pra	bowo	#Mending	Prabowo #	dekade08"
"""""""Masyarakat memang harus di prioritaskan,"""" - Prabowo Subianto https://t.co/FRoZhcYqsJ @prabowo #MendingPrabowo #dekade08""				"
"Apa jadinya Indonesia kalo ga ada Prabowo https://t.co/UPqVc1vbUU @prabowo #MendingPrabowo #dekade08				"
"Survei SSI: Prabowo Subianto unggul di antara tiga nama besar capres https://t.co/X6DGMWRsNi				"
"Prabowo Subianto Banjir Dukungan Masyarakat di Jawa Timur https://t.co/ICUH8wbKAj @prabowo #MendingPrabowo #dekade08				"
"@UAS_AbdulSomad Dibisikin gak bahwa Prabowo menang di pilpres 2019..?				"
"@tvOneNews Maksain banget mau ngedongkrak prabowo. Masa keemasannya sudah berakhir. Coba buka polling twitter aja klo berani.				"
"@aniesbaswedan @DKIJakarta @JRMK_Jakarta ini baru seru pilpres 2024 Anies vs Prabowo				"
"@Reborn21s Siapa yang anda maksud anjing? @ganjarpranowo @aniesbaswedan @puanmaharani_ri  @prabowo				"
"""Siswono meyakini """"Prabowo memiliki kepedulian serius terhadap kebutuhan petani.” https://t.co/v5dHQnzEcD @prabowo #MendingPrabowo #d	ekad	""e08""""""		"
"Petani berharap banyak kepada Prabowo untuk mensejahterakan kehidupan mereka. https://t.co/o9jd3DryDY @prabowo #MendingPrabowo #dekade08				"
"Survei Polstat : Elektabilitas Capres Prabowo Subianto Teratas di Jakarta https://t.co/wPfeWCw7YN @prabowo #MendingPrabowo #dekade08				"
"Survei Capres 2024, Warga Jakarta Cenderung Pilih Prabowo Subianto https://t.co/RBBbf0GbfI @prabowo #MendingPrabowo #dekade08				"
"Hadi menyuarakan optimisme apabila Prabowo menjadi presiden akan membawa kesejahteraan bagi masyarakat banyak. https://t.co/b11B1YkLCE @	prab	owo #Mend	ingPrabow	o #dekade08"
"Harusnya Nasdem bisa berjiwa besar dan mencontohkan yg telah dilakukan salah satu kader PAN Asman Abnur mundur dari Menteri ketika Prabo	wo S	ubianto C	apres 201	09.00"
"""""""Kelebihan dari Prabowo Subianto dibandingkan calon yang lain adalah memiliki tingkat elektabilitas tinggi, tidak pernah melakukan gim	mick	politik	atau juga	""pencitraan secara berlebihan"""""""" Mending Prabowo https://t.co/OB8eqGKvvd dekade08"""""""
"“Karena itu satu-satunya harapan kemakmuran petani dan buruh. Subsidi pupuk yang dibutuhkan. Masyarakat mendukung Pak Prabowo jadi pre	side	n, karena	masyarak	at merasakan pemerintah tidak berpihak kepada petani dan buruh , ” Mending Prabowo"
"Prabowo Subianto Diserang Hoaks Mundur Capres, Partai Gerindra Angkat Bicara https://t.co/NxNGQYeN4E				"
"Survei LSP: Prabowo Punya Kesan Pemersatu, Diterima Pemilih Ganjar dan Anies https://t.co/UNGSSfHP7g				"
"`` Kelebihan dari Prabowo Subianto dibandingkan calon yang lain adalah memiliki tingkat elektabilitas tinggi, tidak pernah melakukan gim	mick	politik	atau juga	pencitraan secara berlebihan , '' Mending Prabowo"
"Dukungan untuk prabowo terus berdatangan dari semua elemen masyarakat. Beliau memang figur yang pantas buat jadi pengganti pak Jokowi. P	enga	lamannya	banyak, m	enguasai persoalan bangsa, dan perjuangannya tulus untuk rakyat. Mending Prabowo https://t.co/Dc90IwfAHQ dekade08"
"dukungan masyarakat terus berdatangan buat pak prabowo. Beliau memang tokoh yang pantas untuk kita dukung sebagai presiden selanjutnya.	Soso	knya tulu	s, ikhlas	, dan punya visi yang jelas untuk kemajuan Indonesia Mending Prabowo https://t.co/MgYozF8rPp dekade08"
"Peneliti Indikator Politik Indonesia, Bawono Kumoro memaparkan kelebihan Prabowo Subianto dibandingkan nama lainnya yang digadang-gadang	seb	agai calo	n preside	n 2024. Mending Prabowo https://t.co/gdgNAGVf5r dekade08"
"Masyarakat makin yakin kualitas pak prabowo. Pak Prabowo udah pengalaman ngurus negara.. terlebih sebagai menteri dia udah tau permasala	han	dan tanta	ngan Indo	nesia ke depan. Mending Prabowo https://t.co/3urvPNaOFV dekade08"
"Sok tau kali kau lae... Kemarin  Prabowo kau jilat, sekarang si Anies.. kau jilat. dasar tukang jilat kau lae.. ada maksud  kau ini.. ka	lau	anies jad	i preside	n ecek - ecek.. kau minta jatah jadi menterinya kan... Mimpi...kau lae. https://t.co/7GX0W1co20"
"Prabowo tokoh yang banyak pengalaman, apalagi di pemerintahan. Beliau menguasai problem di masyarakat.. 2024 saatnya beliau jadi preside	n! M	ending Pr	abowo htt	ps://t.co/X3kpWKxBtS dekade08"
"@geloraco Sehat selalu pak @prabowo  walaupun sempat kecewa dengan bpk tp saya sangat kagum dg jiwa legowo bpk harapan saya bpk bersedia	men	jadi pena	sehat ani	es dan beri ruang buat anies memimpin RI di 2024 🙏🙏🙏"
"ayo semua masyarakat indonesia pendukung PAK PRABOWO #prabowosandiagamenang				"
"“Jangan kita di sini untuk cari makan, jangan cari kaya. Hati kita yang harus kita mantap kan. Kita taruh (gambar pahlawan) untuk dili	hat,	diingat	perjuanga	nnya, apakah kita pantas meneruskan cita-cita dan menjaga nilai-nilai mereka. Yang kita lihat niatnya,” kata Prabowo"
"Survei Capres: Prabowo Teratas, Disusul Ganjar dan Anies				"
"“Karena itu satu-satunya harapan kemakmuran petani dan buruh. Subsidi pupuk yang dibutuhkan. Masyarakat mendukung Pak Prabowo jadi pre	side	n, karena	masyarak	at merasakan pemerintah tidak berpihak kepada petani dan buruh , ” Mending Prabowo"
"“Kami sangat berharap dan mendukung Pak Prabowo jadi presiden pada 2024, bisa lebih peduli dalam memberikan subsidi terhadap kebutuhan	pet	ani, demi	kesejaht	eraan petani dan buruh-buruh dalam aktivitas pertanian , ” kata Haki. Mending Prabowo"
"“Kami menyatakan dukungan terhadap Bapak Prabowo Subianto. Sebagai petani yang merasakan dampak langsung pencabutan subsidi pemerintah	saa	t ini, Ka	mi yakin	dengan Pak Prabowo jadi presiden, subsidi akan berlanjut,” Mending Prabowo https://t.co/QEB6PvLWC5 dekade08"
"Peneliti Indikator Politik Indonesia, Bawono Kumoro memaparkan kelebihan Prabowo Subianto dibandingkan nama lainnya yang digadang-gadang	seb	agai calo	n preside	n 2024. Mending Prabowo https://t.co/LeiyHg77QZ dekade08"
"“Sebagai petani yang merasakan dampak langsung pencabutan subsidi pemerintah saat ini, kami yakin dengan Pak Prabowo jadi presiden, su	bsid	i akan be	rlanjut,�	�� kata seorang petani bernama Abdul Haki Mending Prabowo https://t.co/6sPTCrDWlD dekade08"
"Prabowo Kuasai Medan Perang! Anies, Ganjar, dan AHY Mending Minggir https://t.co/o0ark0QpId				"
"“Karena itu satu-satunya harapan kemakmuran petani dan buruh. Subsidi pupuk yang dibutuhkan. Masyarakat mendukung Pak Prabowo jadi pre	side	n, karena	masyarak	at merasakan pemerintah tidak berpihak kepada petani dan buruh , ” Mending Prabowo"
"Hadi menyuarakan optimisme apabila Prabowo menjadi presiden akan membawa kesejahteraan bagi masyarakat banyak. Mending Prabowo https://t	.co/	nWovy7NC4	0 dekade0	8"
"@CNNIndonesia Banyak yang sakit hati ya disini melihat partainya jokowi dan prabowo melesat jauh meninggalkan yang lain. Hasil survei ga	k pe	rcaya. Ta	pi ijazah	palsu dari omongan orang gak waras malah percaya. Semoga pdo terus berkuasa lanjutkan pemerintah"
